frame,cell_id,centroid_y,centroid_x,area,perimeter,eccentricity,mean_intensity,track_id
0,1,4.270440251572327,149.51572327044025,159.0,60.04163056034261,0.860590159883865,105.37106918238993,1
0,2,7.7439024390243905,189.16158536585365,328.0,101.42640687119287,0.5779846259025445,114.60060975609755,2
0,3,3.658959537572254,275.0982658959538,173.0,72.07716446627536,0.9077271590371391,111.42774566473989,3
0,4,5.1395348837209305,495.33488372093024,215.0,61.798989873223334,0.8449294975397399,109.37674418604651,4
0,5,9.264880952380953,472.9404761904762,336.0,95.21930009000631,0.7655949825423256,106.88690476190476,5
0,6,12.715048975957258,234.95992876224398,1123.0,173.40306627407986,0.86303375523155,107.90917186108638,6
0,7,29.31056910569106,388.1626016260163,615.0,195.0304832720494,0.9816669064717191,105.0260162601626,7
0,8,23.208108108108107,430.0135135135135,370.0,132.46803743153546,0.9546267883848115,111.6108108108108,8
0,9,29.585077343039128,139.41219290263876,1099.0,161.09545442950503,0.8663070967338672,105.12101910828025,9
0,10,32.813475760065735,299.0373870172555,2434.0,305.14927829866735,0.6603847789109245,104.07682826622843,10
0,11,33.32996632996633,355.72727272727275,297.0,109.70458146424487,0.9019379272857663,108.14478114478115,11
0,12,37.83924611973392,200.54434589800442,902.0,145.91778489984128,0.4472021602870053,104.45343680709534,12
0,13,37.80555555555556,255.25462962962962,216.0,91.91168824543142,0.7927139920970259,107.77777777777777,13
0,14,53.1916783543712,485.862085086489,2139.0,267.45079348883235,0.7088620057329988,106.00935016362786,14
0,15,60.00423728813559,217.3177966101695,236.0,70.14823227814082,0.8902362973542317,108.10593220338983,15
0,16,72.81818181818181,434.297520661157,363.0,118.63961030678928,0.9729514580311007,108.64462809917356,16
0,17,71.49214659685863,353.9319371727749,191.0,95.11879502661797,0.9453024913193127,108.10994764397905,17
0,18,89.95238095238095,320.8843537414966,147.0,49.04163056034261,0.8701809337866019,106.80272108843538,18
0,19,103.0455486542443,263.3295376121463,2898.0,294.21424945612296,0.5984183387944163,104.11007591442375,19
0,20,105.28531855955679,461.71191135734074,361.0,95.98275605729688,0.9479881601411035,104.44875346260388,20
0,21,113.27692307692308,338.9076923076923,325.0,149.8467170879758,0.9925139360264054,109.57538461538462,21
0,22,116.6470588235294,486.91021671826627,323.0,102.11879502661797,0.8582438746144128,105.69969040247678,22
0,23,120.71559633027523,376.9357798165138,109.0,43.72792206135785,0.6243172511439964,108.1559633027523,23
0,24,129.2159090909091,393.45454545454544,88.0,41.21320343559642,0.7516233809156786,110.30681818181819,24
0,25,133.3206106870229,411.19847328244276,131.0,57.79898987322333,0.967054221692809,108.2442748091603,25
0,26,142.2198275862069,503.11206896551727,232.0,61.00609665440988,0.6215148981702476,100.75862068965517,26
0,27,150.9272955974843,320.39345911949687,3975.0,478.9665581351203,0.9026556825767089,105.4988679245283,27
0,28,148.37362637362637,486.65934065934067,182.0,50.04163056034261,0.5480882687231283,98.95054945054945,28
0,29,168.3828125,477.453125,128.0,59.21320343559642,0.9538456244315598,107.015625,29
0,30,176.7568493150685,406.4828767123288,292.0,89.87615433949868,0.8031369200842476,106.67808219178082,30
0,31,179.4814814814815,454.8296296296296,135.0,67.84062043356595,0.9809536275939702,109.17777777777778,31
0,32,217.4533274763892,320.94003953437294,4553.0,379.7178207935911,0.44553559028716466,107.57764111574785,32
0,33,231.8918918918919,430.9054054054054,74.0,33.31370849898476,0.7778368811665728,112.45945945945945,33
0,34,234.10833333333332,411.0541666666667,240.0,71.11269837220809,0.8952072409845737,111.1875,34
0,35,244.49006622516555,454.96026490066225,302.0,113.8111831820431,0.9784437733805381,114.09933774834437,35
0,36,253.73486742145764,176.91270891535558,40806.0,1167.7625894155133,0.5513148503891093,101.68727638092437,36
0,37,234.81023720349563,378.67582188930504,2403.0,309.8000358937499,0.933482767379216,105.52226383687058,37
0,38,271.4649681528662,476.7261146496815,157.0,71.59797974644667,0.8533390113601701,112.70063694267516,38
0,39,287.21487603305786,350.6942148760331,1331.0,162.53910524340097,0.5272201825843866,104.75582268970699,39
0,40,297.85595567867034,51.2797783933518,361.0,142.43860018001263,0.9639881004801178,110.06094182825485,40
0,41,296.7330762639246,423.3613967437875,4668.0,406.68838354206827,0.5149879593279235,108.25621251071122,41
0,42,294.62719298245617,477.37719298245617,228.0,111.53300858899105,0.8089972749999782,114.16228070175438,42
0,43,323.14146341463413,477.5073170731707,205.0,90.08326112068524,0.9655405256324364,110.31219512195122,43
0,44,324.24520948359856,314.99220526144853,6158.0,586.1980515339463,0.670923065262656,105.58411822020136,44
0,45,326.4179104477612,35.16417910447761,67.0,35.970562748477136,0.79834253274455,110.76119402985074,45
0,46,330.004132231405,71.73553719008264,242.0,64.87005768508881,0.6834258208967711,108.46694214876032,46
0,47,342.0268456375839,54.8255033557047,149.0,58.07716446627535,0.7429115802197412,108.36912751677852,47
0,48,347.4516129032258,488.6693548387097,124.0,61.633513652379406,0.984150953780296,110.38709677419355,48
0,49,346.3087557603687,458.98617511520735,434.0,111.80508652763321,0.8968006683108384,108.46082949308756,49
0,50,352.76237623762376,4.762376237623762,202.0,70.8700576850888,0.8455461084677278,102.68316831683168,50
0,51,352.64150943396226,26.747169811320756,265.0,104.53300858899107,0.9837224399308496,108.7811320754717,51
0,52,365.25136612021856,380.9007285974499,1098.0,257.35028842544403,0.5681090009799753,109.12932604735883,52
0,53,368.6264940239044,424.23107569721117,1004.0,192.8528137423857,0.8142075107692671,107.95617529880478,53
0,54,373.5838150289017,456.89788053949906,519.0,120.76955262170048,0.7965349088183671,106.78227360308286,54
0,55,375.05787781350483,278.39228295819936,311.0,79.25483399593905,0.73998942648541,107.42765273311898,55
0,56,378.46713615023475,75.17527386541471,3834.0,432.3097038856279,0.5931362349587319,106.26447574334898,56
0,57,381.9825581395349,373.3255813953488,172.0,65.5269119345812,0.9559949109427112,108.19186046511628,57
0,58,389.53584905660375,296.27169811320755,265.0,84.25483399593904,0.41809883831573724,112.36981132075472,58
0,59,400.7842565597668,137.59620991253644,686.0,109.49747468305833,0.8118536384913521,105.61224489795919,59
0,60,398.2596899224806,25.996124031007753,258.0,111.94722215136416,0.9767397735245767,109.29457364341086,60
0,61,405.12849162011173,284.340782122905,179.0,79.14823227814082,0.9047758005131247,110.04469273743017,61
0,62,406.912,307.952,125.0,61.87005768508881,0.9648226420891538,112.088,62
0,63,413.6006550218341,199.25589519650654,4580.0,478.9726547895302,0.7650096198005824,106.72292576419214,63
0,64,426.84615384615387,3.4615384615384617,156.0,71.21320343559643,0.9220400395585274,103.49358974358974,64
0,65,437.26267281105993,41.99078341013825,434.0,180.99494936611666,0.8692117013456139,111.9331797235023,65
0,66,431.2554347826087,256.1657608695652,368.0,171.61626970967632,0.9958659782388686,113.01086956521739,66
0,67,449.06133625410735,99.34976268711209,2739.0,321.01933598375615,0.7539008784425363,104.25483753194597,67
0,68,484.8280802292264,157.1002865329513,349.0,151.78174593052023,0.9833362437124646,109.07736389684814,68
0,69,487.4347826086956,126.8913043478261,230.0,72.94112549695427,0.8849923611325492,106.37826086956522,69
0,70,488.8348623853211,173.24770642201835,109.0,46.79898987322333,0.8963450194590054,103.55963302752293,70
1,1,4.375,235.17857142857142,168.0,59.21320343559643,0.8651153868600854,106.56547619047619,6
1,2,4.788381742738589,263.76763485477176,241.0,81.66295090390224,0.9516311735757198,104.38174273858921,3
1,3,11.3717277486911,484.6178010471204,191.0,78.11269837220809,0.969856275969916,102.00523560209425,5
1,4,12.283783783783784,505.6216216216216,74.0,32.72792206135786,0.837013602306707,109.01351351351352,4
1,5,18.99502487562189,216.74129353233832,201.0,76.42640687119285,0.8580366941046731,96.48756218905473,71
1,6,16.18363939899833,430.95492487479135,599.0,157.88225099390857,0.9682695205633097,102.08848080133556,8
1,7,13.549865229110512,188.49056603773585,371.0,125.39696961966999,0.49598849182799015,106.455525606469,2
1,8,23.48914858096828,246.3889816360601,599.0,156.43860018001263,0.9341448092835098,101.97328881469114,72
1,9,32.32167832167832,354.94405594405595,143.0,46.97056274847714,0.7675646122129615,102.4895104895105,11
1,10,33.62448559670782,141.9701646090535,972.0,220.68733752154176,0.869334082055446,96.77366255144032,9
1,11,32.48471615720524,407.2096069868996,229.0,98.94722215136416,0.9488948633207807,99.21834061135371,7
1,12,37.32741267021906,296.1403197158082,1689.0,221.24368670764582,0.33394086143782187,96.31142687981054,10
1,13,36.04854368932039,119.37864077669903,103.0,51.148232278140824,0.9230387974522459,95.8252427184466,73
1,14,40.328,259.976,125.0,45.04163056034261,0.40695643517031915,99.896,13
1,15,53.562428407789234,209.96792668957616,873.0,240.38582233137677,0.9593054851795425,99.69759450171821,15
1,16,56.688311688311686,496.60448642266823,847.0,241.16652224137044,0.9065249930517052,100.59976387249114,14
1,17,53.45530726256983,470.8957169459963,1074.0,202.50966799187808,0.7130369174433671,99.38081936685289,74
1,18,63.42751842751843,423.9189189189189,407.0,142.08935777509512,0.9490236529106919,102.90417690417691,16
1,19,71.99158780231335,353.4342797055731,951.0,237.20815280171308,0.8186501298948177,99.4143007360673,17
1,20,78.36309523809524,323.07738095238096,168.0,58.04163056034262,0.8734682423251748,109.74404761904762,18
1,21,81.64285714285714,301.7857142857143,238.0,69.11269837220809,0.6806012040136552,97.3529411764706,75
1,22,88.84962406015038,392.3984962406015,133.0,63.11269837220809,0.9368368307913132,102.48872180451127,76
1,23,92.5856754306437,264.3871260199456,1103.0,212.20205614730318,0.7737165261744113,100.41069809610154,19
1,24,101.921875,455.2369791666667,384.0,118.61017305526643,0.9828402232590114,102.64583333333333,20
1,25,107.94736842105263,395.65263157894736,190.0,57.45584412271571,0.6660987096257263,107.56315789473685,24
1,26,118.21153846153847,239.34615384615384,156.0,54.8700576850888,0.7666615995487485,98.65384615384616,77
1,27,118.55471698113207,488.20377358490566,265.0,83.42640687119284,0.8063850409608072,100.20377358490566,22
1,28,128.6605504587156,412.8715596330275,218.0,83.49747468305833,0.9728586041088175,107.61926605504587,25
1,29,124.7300134589502,327.18465679676984,3715.0,343.70562748477147,0.7547129613568369,98.24764468371467,21
1,30,130.55345911949686,465.5880503144654,318.0,101.08326112068524,0.8630308938802383,101.29245283018868,78
1,31,123.96173913043478,378.08,575.0,150.67514421272202,0.8794196844705033,100.2,23
1,32,134.99099099099098,499.2972972972973,222.0,113.11879502661796,0.9059500745707753,103.81981981981981,26
1,33,137.68852459016392,438.172131147541,122.0,51.14213562373095,0.9332663419257144,105.11475409836065,79
1,34,147.1008064516129,203.45430107526883,744.0,186.16652224137044,0.8654199467048861,101.90860215053763,80
1,35,142.8862660944206,167.33261802575106,466.0,127.63961030678928,0.8977807956612455,102.08583690987125,81
1,36,159.26149425287358,457.0,348.0,144.58073580374358,0.9029446315315215,104.65517241379311,31
1,37,159.15112540192925,124.62700964630226,622.0,157.50966799187808,0.9354944733156986,103.02411575562701,82
1,38,151.9401555954518,252.73907839616996,1671.0,268.35028842544403,0.8076116926618728,101.39078396169958,83
1,39,166.67,479.364,500.0,181.3797256769669,0.9949822334994874,103.6,29
1,40,171.61611374407582,408.54123222748814,1055.0,240.9655121145938,0.6424414838404904,100.3781990521327,30
1,41,195.63323943661973,239.28112676056338,1775.0,299.770598642227,0.8395854881911763,101.58535211267606,84
1,42,194.46808510638297,91.38936170212766,470.0,99.29036790187178,0.8394135006083264,100.68936170212766,85
1,43,193.20086299892125,324.3180151024811,4635.0,417.68838354206827,0.8177617192899596,101.56094929881337,32
1,44,201.8230588235294,164.00470588235294,4250.0,547.256926036992,0.6173815078312778,102.49058823529411,86
1,45,211.7963446475196,378.67362924281986,383.0,110.63961030678928,0.9072392676046995,103.82767624020887,37
1,46,234.65321955003878,88.2932505818464,1289.0,197.48023074035524,0.8075160522673811,98.94181536074477,87
1,47,233.87951807228916,424.2730923694779,249.0,84.08326112068524,0.8170361706821102,107.04417670682732,33
1,48,246.12865497076024,194.83430799220272,513.0,129.63961030678928,0.7612603082250763,108.79142300194931,36
1,49,247.9708222811671,125.45092838196287,377.0,112.36143571373725,0.7102831341852749,101.05039787798408,88
1,50,244.92479108635098,457.6490250696379,359.0,121.40306627407986,0.9883025936931022,107.12813370473538,35
1,51,248.95432692307693,396.96875,416.0,127.675144212722,0.8929125656698598,105.34615384615384,34
1,52,260.518156424581,341.3570763500931,4296.0,337.7766952966369,0.7541736421190687,100.03840782122904,39
1,53,258.0798802946593,253.73503683241253,4344.0,394.0904037956216,0.6002918949370722,99.23848987108656,89
1,54,270.53456221198155,480.8663594470046,217.0,89.46194077712558,0.7615924697524037,106.3041474654378,38
1,55,274.8793859649123,73.50877192982456,456.0,141.92388155425118,0.7967150023131493,108.79385964912281,90
1,56,288.05533596837944,94.3794466403162,253.0,80.59797974644665,0.8457016922067623,105.81027667984189,91
1,57,296.9035087719298,489.8618421052632,456.0,161.7817459305202,0.5402145014250482,105.4298245614035,42
1,58,298.94921875,49.2578125,256.0,98.08326112068524,0.91461833442156,107.578125,40
1,59,301.98400191021966,434.238299904489,4188.0,384.47518010647184,0.3905764419774171,103.81017191977077,41
1,60,320.95854922279796,334.405322656618,4246.0,399.75335469952387,0.7493522045675515,103.33419689119171,44
1,61,320.21985815602835,479.01418439716315,141.0,51.384776310850235,0.6488618879055438,109.72340425531915,43
1,62,320.85853658536587,111.39756097560975,410.0,118.46803743153546,0.946133606551579,102.19024390243902,92
1,63,326.8219895287958,387.1649214659686,382.0,90.42640687119284,0.8579029378520017,104.22513089005236,93
1,64,327.98706896551727,495.5646551724138,232.0,76.80508652763321,0.9047374089824047,104.84482758620689,94
1,65,328.4946322865456,176.8780977224842,9967.0,640.677236253775,0.41164121745283444,99.20096317848902,95
1,66,324.5524724297403,258.66133048737106,2811.0,245.71677477306463,0.7573404310469606,98.65350409107079,96
1,67,340.9334975369458,32.57881773399015,406.0,127.33199846221439,0.8802268638064562,104.33497536945812,51
1,68,350.59183673469386,4.86734693877551,98.0,40.970562748477136,0.8014706642195363,97.48979591836735,50
1,69,361.28175895765474,398.46254071661235,614.0,154.61017305526644,0.8319493884498993,104.81107491856677,97
1,70,361.5785714285714,468.1857142857143,1120.0,281.6639969244288,0.8845690278187998,104.0875,54
1,71,369.56978319783195,294.2093495934959,1476.0,258.7289680818844,0.7035739171000152,101.77777777777777,55
1,72,374.4442595673877,430.2013311148086,601.0,137.675144212722,0.8116272227699741,102.9351081530782,53
1,73,372.5527638190955,378.9899497487437,199.0,77.80508652763321,0.8261252833920689,102.42713567839196,52
1,74,379.4257866889446,77.27958785853522,3591.0,402.8538597629122,0.8433114701550114,100.60011138958508,56
1,75,376.64306784660766,341.5457227138643,339.0,102.29036790187178,0.6294118917403957,104.47197640117994,98
1,76,382.9402390438247,25.567729083665338,502.0,179.5452018978108,0.8419334558201216,103.88844621513944,60
1,77,372.6309963099631,362.13653136531366,271.0,85.84062043356595,0.9136771440273136,107.81918819188192,57
1,78,384.5774647887324,2.4225352112676055,71.0,42.14213562373095,0.8678373222323275,98.26760563380282,99
1,79,391.6018691588785,228.44485981308412,1070.0,225.0660171779821,0.574443259845412,101.92336448598131,100
1,80,391.82866556836905,108.29818780889622,607.0,133.71067811865476,0.48984047409997095,102.28995057660626,101
1,81,422.1104868913858,270.32209737827714,534.0,197.00714267493643,0.9962722775317825,109.59550561797752,66
1,82,417.3768257059396,130.3777994157741,1027.0,187.3380951166243,0.8827334469033571,101.12658227848101,59
1,83,419.9193479193479,188.45731445731445,2331.0,336.70562748477147,0.7414316360882057,100.5984555984556,63
1,84,415.35747663551405,33.53504672897196,428.0,105.25483399593905,0.8523754380067247,102.57710280373831,102
1,85,427.09090909090907,226.54545454545453,121.0,67.18376618407356,0.927025201662801,103.63636363636364,103
1,86,446.46547314578004,51.95907928388747,391.0,112.32590180780451,0.9423392113281797,101.04859335038363,65
1,87,457.1470588235294,225.97058823529412,68.0,36.62741699796952,0.9500196906958098,113.54411764705883,104
1,88,463.38916256157637,116.8128078817734,203.0,75.84062043356596,0.8986129862142873,105.3103448275862,67
1,89,464.4311377245509,80.437125748503,167.0,74.2842712474619,0.44613974104505916,107.45508982035928,105
1,90,468.2878787878788,208.6818181818182,132.0,67.52691193458118,0.9408299331776946,110.47727272727273,106
1,91,480.50555555555553,174.59166666666667,360.0,114.94722215136414,0.9634647411056296,103.95,70
1,92,486.51523545706374,137.70914127423822,361.0,115.63961030678928,0.9456596600072634,100.54847645429363,69
1,93,499.2014388489209,185.30935251798562,139.0,66.90559159102153,0.9229577346673993,97.84892086330935,107
1,94,499.58288770053474,106.66844919786097,187.0,87.73401871576773,0.905253590754663,101.12299465240642,108
1,95,507.207182320442,135.6022099447514,362.0,101.62741699796953,0.9742422759699864,102.75414364640883,109
2,1,8.059782608695652,257.1195652173913,368.0,86.76955262170046,0.8981484169960767,103.38586956521739,3
2,2,8.677631578947368,364.1381578947368,152.0,54.04163056034262,0.897109886323837,104.40131578947368,110
2,3,9.162921348314606,502.4550561797753,178.0,70.4558441227157,0.5162693977222567,106.24157303370787,4
2,4,15.575757575757576,483.3560606060606,132.0,50.72792206135786,0.9298585928125455,110.56060606060606,5
2,5,15.22196261682243,229.26168224299064,428.0,112.29036790187178,0.9111249494277753,101.25,6
2,6,25.50357142857143,349.39285714285717,280.0,105.2193000900063,0.9183573675856889,107.47142857142858,11
2,7,25.887218045112782,380.83458646616543,133.0,45.45584412271571,0.8488885824999095,101.09022556390977,111
2,8,21.310104529616726,438.82142857142856,1148.0,198.09545442950497,0.9289333193631077,101.09756097560975,8
2,9,33.09149940968123,136.5926800472255,1694.0,216.99494936611666,0.7323699592195213,98.00885478158206,9
2,10,39.17329545454545,254.04545454545453,352.0,86.46194077712558,0.7890265042610058,97.45170454545455,13
2,11,36.63365282215123,290.0766773162939,1878.0,308.49852070358486,0.5818472830780299,97.58998935037273,10
2,12,42.734693877551024,233.39183673469387,245.0,67.49137802864846,0.7020758849845876,99.36734693877551,72
2,13,47.4518855656697,204.2438231469441,1538.0,233.52186130069782,0.8270199010496267,99.7483745123537,15
2,14,43.42130750605327,367.73365617433416,413.0,86.5685424949238,0.489395530019215,98.06537530266344,112
2,15,57.83457249070632,485.51486988847586,2152.0,223.4802307403552,0.5401496037059946,100.385687732342,14
2,16,60.220500595947556,346.4684147794994,839.0,153.85281374238573,0.5379800431677151,98.07032181168057,17
2,17,63.91447368421053,434.2236842105263,152.0,47.59188309203678,0.708416901050919,101.9407894736842,16
2,18,79.15454545454546,250.4939393939394,330.0,79.73401871576773,0.8559792003285825,104.53030303030303,113
2,19,84.93854748603351,447.4664804469274,358.0,92.66904755831213,0.9516145015846164,102.61173184357541,20
2,20,85.78883495145631,373.41990291262135,412.0,124.53300858899107,0.9513824447456898,104.90533980582525,76
2,21,88.51968503937007,214.8031496062992,127.0,65.52691193458118,0.8463412927688142,98.43307086614173,114
2,22,97.8875305623472,246.35452322738385,409.0,107.59797974644665,0.9676061998055379,105.96088019559902,19
2,23,98.30167597765363,404.36871508379886,179.0,69.73401871576773,0.9516039997172763,106.46368715083798,24
2,24,94.40029271862423,304.68166849615807,2733.0,277.237590053236,0.8437849636151769,99.596048298573,75
2,25,110.9704433497537,504.1625615763547,203.0,73.698484809835,0.9227779689237084,99.5615763546798,22
2,26,115.30434782608695,426.53478260869565,230.0,75.84062043356593,0.9544800113196188,107.38260869565218,25
2,27,122.51143451143452,473.04261954261955,962.0,202.40916292848974,0.6473023112390953,100.8014553014553,78
2,28,127.45794392523365,444.8130841121495,107.0,40.384776310850235,0.8544493775212398,106.81308411214954,79
2,29,134.98244111349035,387.52591006423984,2335.0,345.36248173426384,0.806048000660913,98.27708779443255,23
2,30,141.89714285714285,503.58285714285716,175.0,67.35533905932738,0.8562671380913217,101.92,26
2,31,157.6055900621118,138.6832298136646,644.0,190.4802307403552,0.9609953421683051,105.02173913043478,82
2,32,174.32774674115456,463.7635009310987,537.0,203.03657992645927,0.9674744529137957,100.88268156424581,31
2,33,182.30769230769232,104.91794871794872,195.0,66.76955262170047,0.9155913830790798,108.05641025641026,115
2,34,201.88903126601744,169.15453613531523,3902.0,392.7178207935911,0.7058382641304143,101.45156330087134,86
2,35,204.4227848101266,86.91898734177215,395.0,126.71067811865474,0.743836442598841,103.04556962025316,85
2,36,204.31394760797005,269.3625467785982,19774.0,935.4001076812496,0.7987163304750701,96.64670779811874,84
2,37,223.1607834696513,371.152747883484,13938.0,594.9310242291875,0.6974303139219112,97.02941598507677,37
2,38,245.06875,463.04375,320.0,118.29646455628166,0.981116276839737,108.63125,35
2,39,250.056,193.052,250.0,88.8050865276332,0.8131289306308481,108.516,36
2,40,252.74166666666667,130.29166666666666,240.0,74.35533905932738,0.8145444874415466,100.80416666666666,88
2,41,249.29178208679593,94.58725761772853,1083.0,209.37362902255703,0.5234295172148136,98.77377654662973,87
2,42,263.71794871794873,489.05982905982904,117.0,50.2842712474619,0.5655758290104405,106.37606837606837,38
2,43,277.7897810218978,84.16496350364963,685.0,135.3259018078045,0.9045615073059748,99.68321167883212,90
2,44,272.9375,52.4375,112.0,49.8700576850888,0.9348108187985087,102.875,116
2,45,283.5472312703583,494.89250814332246,307.0,102.97665940288702,0.9016764224092041,107.13355048859935,42
2,46,292.71612903225804,52.84516129032258,155.0,59.69848480983499,0.8938203448135239,106.78709677419354,40
2,47,301.5904761904762,96.79619047619047,525.0,133.675144212722,0.8647374552750666,99.43047619047618,91
2,48,297.26950978236977,175.70235216531105,4549.0,438.8305191657992,0.7831478249528445,99.37480765003298,95
2,49,292.7380256352597,437.88936361592084,4447.0,376.9188309203678,0.2562068535007592,100.45311445918597,41
2,50,306.70512820512823,503.1923076923077,156.0,54.04163056034262,0.8745599741782168,104.28846153846153,117
2,51,315.1621621621622,45.8,185.0,70.52691193458118,0.9558625447907482,103.53513513513514,118
2,52,312.56545454545454,229.5509090909091,550.0,108.66904755831213,0.8459452454295379,98.08363636363636,119
2,53,324.4244186046512,119.16279069767442,172.0,60.52691193458118,0.8804668402869972,102.91279069767442,92
